call_id,caller_number,receiver_number,call_start_time,call_end_time,call_duration,call_type,cell_tower_id,call_status,data_usage,call_date,call_hour,weekend_flag
7ce97e8a-9e81-4710-8f8b-21d4a949497a,+1-985-984-7385x40258,653.731.0481x45021,2025-05-09 02:44:46,2025-05-09 03:20:45,2159,data,TWR-92582,completed,2.2310945438729752,2025-05-09,2,0
5a5d23d9-f20d-4b62-8e05-cf7295e363f0,240.926.5841x92852,2869476398,2025-02-25 19:49:17,2025-02-25 20:05:59,1002,SMS,TWR-09143,completed,0.0,2025-02-25,19,0
46c3f402-a529-4a21-bf89-33fc945339d6,394-972-5839x2206,9589640078,2025-01-09 22:18:39,2025-01-09 22:28:06,567,voice,TWR-26289,completed,0.0,2025-01-09,22,0
2a2e0758-b8b0-47c6-a1a4-557039f1ed09,247-202-9987x6187,+1-696-207-4444x80376,2025-03-06 02:37:38,2025-03-06 03:27:14,2976,voice,TWR-91646,completed,0.0,2025-03-06,2,0
d0181136-c4a0-4474-9060-6d264dbb7a80,945.473.1597,557.585.4069,2025-01-07 17:27:58,2025-01-07 18:11:31,2613,voice,TWR-40658,completed,0.0,2025-01-07,17,0
1788cce5-d914-48d2-953e-f3ccd4cec389,223-591-3234,739-567-9128,2025-03-28 16:24:45,2025-03-28 16:44:46,1201,SMS,TWR-33852,completed,0.0,2025-03-28,16,0
dfa8c3d1-eb81-4699-8177-021b51b2332a,(317)874-5102x3374,702-336-6635x6348,2025-03-05 01:35:02,2025-03-05 02:34:49,3587,SMS,TWR-83949,completed,0.0,2025-03-05,1,0
c933ea67-0e95-466f-995d-133e9da9d94e,+1-887-299-4386x0995,001-937-581-6331,2025-02-24 17:53:19,2025-02-24 18:45:01,3102,SMS,TWR-78580,completed,0.0,2025-02-24,17,0
1d823a20-1462-4fc5-b14a-f153a5296f64,7276148084,001-688-313-1700x878,2025-04-15 17:59:40,2025-04-15 18:31:55,1935,voice,TWR-04085,completed,0.0,2025-04-15,17,0
372e4a95-14a9-4d17-9d3a-40186e2ef891,242.335.1848x17689,(237)461-6657,2025-05-17 20:21:26,2025-05-17 20:44:07,1361,voice,TWR-05927,completed,0.0,2025-05-17,20,1
f700a10e-a4f3-4382-a737-ae1686726679,286.742.6523x64139,(704)486-3204,2025-01-11 18:54:37,2025-01-11 19:27:36,1979,voice,TWR-33837,completed,0.0,2025-01-11,18,1
347908c1-5270-41f5-a2a2-aea17a3f668c,+1-320-955-3328x888,001-631-422-6066x268,2025-04-08 13:46:23,2025-04-08 14:17:16,1853,data,TWR-45079,completed,4.636807664066093,2025-04-08,13,0
3ba6018a-f253-4123-a02c-c0269ee78740,398.681.9163,001-342-657-6965,2025-05-18 09:52:00,2025-05-18 10:34:55,2575,SMS,TWR-80618,failed,0.0,2025-05-18,9,1
43c4a5b4-ccc6-4264-b6d2-f893af1bf835,(246)851-5087x3579,3013633005,2025-05-18 23:38:22,2025-05-19 00:07:47,1765,SMS,TWR-14899,completed,0.0,2025-05-18,23,1
1dff4de5-1e13-465c-a579-0c68d989d891,+1-212-849-7205,+1-769-268-0118x960,2025-05-02 02:09:01,2025-05-02 02:52:04,2583,voice,TWR-38810,completed,0.0,2025-05-02,2,0
3394bdbb-0e4b-4065-8250-fba1174a6c66,+1-300-325-8529x70085,819.602.1876x13162,2025-03-10 12:52:11,2025-03-10 13:45:02,3171,voice,TWR-07046,completed,0.0,2025-03-10,12,0
03010ae0-6e19-41f3-a36b-ab76e84ccd37,001-695-342-3648x4686,676-855-3300x4665,2025-01-28 06:08:48,2025-01-28 06:11:49,181,voice,TWR-48595,completed,0.0,2025-01-28,6,0
9bcd5c8e-a5d0-4d2f-8656-fa3aee4d2f54,899.565.3683,342.338.4036,2025-05-12 04:32:06,2025-05-12 04:58:39,1593,voice,TWR-51447,completed,0.0,2025-05-12,4,0
4806b8f3-2a30-4a3d-89a1-3f3304a6fc2d,(848)375-4393x1966,+1-488-864-9003,2025-05-11 05:06:04,2025-05-11 05:51:52,2748,voice,TWR-52664,completed,0.0,2025-05-11,5,1
eb4aef55-1cef-4c40-bd2d-5d19b0272cf9,732-364-8718x47941,+1-244-531-3452,2025-01-03 05:15:12,2025-01-03 05:46:53,1901,voice,TWR-50481,completed,0.0,2025-01-03,5,0
844cedc0-ea67-4431-90e5-56d621a12cf4,+1-367-628-4344x415,(282)954-2420x51803,2025-01-04 10:04:38,2025-01-04 11:02:09,3451,voice,TWR-93674,completed,0.0,2025-01-04,10,1
a322f49b-b180-4a73-87ea-472cb5aff663,486.320.1509x15746,753-230-6077x733,2025-05-05 06:55:04,2025-05-05 07:44:00,2936,voice,TWR-98532,completed,0.0,2025-05-05,6,0
ac31847d-6bca-4b3d-9d28-65e77ee4c44a,689.439.4330,448-808-1075x18401,2025-02-25 00:26:42,2025-02-25 00:42:17,935,voice,TWR-39530,completed,0.0,2025-02-25,0,0
39668ff3-62c1-4353-bf0c-c6c7340cc640,462-789-7669x79393,802.626.8537x95140,2025-05-06 04:05:04,2025-05-06 04:24:30,1166,SMS,TWR-81431,completed,0.0,2025-05-06,4,0
bf62ab47-67a8-4f33-999c-2eb817277635,(263)206-0456,303.585.2939,2025-05-06 21:06:12,2025-05-06 21:25:34,1162,voice,TWR-16947,completed,0.0,2025-05-06,21,0
9e497d20-6b48-4a12-a82b-3d64ad7d4c8c,871-295-5487x8691,001-229-445-2372x24736,2025-04-30 18:21:45,2025-04-30 19:14:44,3179,voice,TWR-50448,completed,0.0,2025-04-30,18,0
e4d762af-9727-4ee5-be83-f832513fa451,+1-759-995-4126,+1-620-511-5585x70581,2025-03-29 08:11:06,2025-03-29 08:18:57,471,SMS,TWR-38105,completed,0.0,2025-03-29,8,1
4bb1cd1d-d24a-4cf4-b502-63a60fd796b7,234.781.4763,(609)426-0531x6417,2025-02-07 00:21:57,2025-02-07 01:00:44,2327,voice,TWR-97949,completed,0.0,2025-02-07,0,0
70b71426-0b1f-4c1a-8981-51c1d1491e37,3713813947,9537366015,2025-02-03 03:20:16,2025-02-03 04:06:58,2802,voice,TWR-61512,completed,0.0,2025-02-03,3,0
281ab2c6-d000-4dc4-a000-fcdfee351d58,734-318-7828,965.611.7326,2025-04-12 01:40:40,2025-04-12 02:18:03,2243,voice,TWR-38373,completed,0.0,2025-04-12,1,1
dbec20be-3c4b-4bd8-ae49-0111a5549613,+1-699-548-7899x0037,273.997.2503,2025-01-20 02:11:43,2025-01-20 02:45:59,2056,voice,TWR-53934,completed,0.0,2025-01-20,2,0
958829eb-20cc-45a7-9654-eff5998ac2e9,6069576118,368-285-6346x5080,2025-02-14 05:21:49,2025-02-14 05:30:04,495,SMS,TWR-82613,completed,0.0,2025-02-14,5,0
e0968a31-523f-4061-9411-dea88ba0af2a,+1-562-797-1982,+1-802-935-0559x39924,2025-01-29 18:59:57,2025-01-29 19:17:51,1074,voice,TWR-95349,completed,0.0,2025-01-29,18,0
9c121222-feb1-4630-8012-53aed97cb054,347-298-2480,(567)308-8274x3403,2025-02-14 11:30:11,2025-02-14 12:19:08,2937,voice,TWR-40959,completed,0.0,2025-02-14,11,0
9210eaf8-a9ae-41a7-b13b-6c9a8d5e62b7,7584525584,001-248-391-2900,2025-03-14 18:47:20,2025-03-14 19:39:52,3152,voice,TWR-73711,completed,0.0,2025-03-14,18,0
ab68974e-523c-4f2a-9416-ad94764c6839,668-614-4681x924,880-644-6564x995,2025-05-07 18:45:33,2025-05-07 19:08:54,1401,voice,TWR-60456,completed,0.0,2025-05-07,18,0
794c885a-4f7b-4c58-b337-32409f887a48,954-256-9378x36372,+1-951-425-8865x1444,2025-02-08 18:20:17,2025-02-08 19:12:33,3136,data,TWR-39081,completed,0.6995261410691147,2025-02-08,18,1
c96aeb7e-f85a-4126-b504-f6f1e23c477a,354.446.2579,001-885-713-0381x63954,2025-01-09 04:54:32,2025-01-09 05:12:59,1107,data,TWR-28789,completed,0.007899963131268603,2025-01-09,4,0
7cb9bbdc-a914-45d1-b2d3-237ba7b7dfba,+1-517-281-6894,+1-555-263-4223x8734,2025-02-22 13:16:20,2025-02-22 13:41:38,1518,voice,TWR-73620,completed,0.0,2025-02-22,13,1
d0372c9d-13d0-497f-b0b7-7bc89ee4985f,001-850-262-8162x400,+1-483-830-6622,2025-03-22 07:34:49,2025-03-22 08:34:48,3599,SMS,TWR-43459,completed,0.0,2025-03-22,7,1
608a9b5f-45f1-4d43-9187-3bac154d7bb4,001-943-596-5926x929,759.703.8407x5736,2025-03-17 07:21:48,2025-03-17 07:32:03,615,SMS,TWR-66961,completed,0.0,2025-03-17,7,0
b4009dcf-b432-4d96-aada-e0ec666e85dd,570.354.0981,410.764.5511x00106,2025-03-07 11:31:21,2025-03-07 11:51:11,1190,voice,TWR-23652,completed,0.0,2025-03-07,11,0
8678add8-268a-4fe6-a4db-eef815ef6957,001-755-640-7981,(437)775-8276x79590,2025-03-16 08:27:09,2025-03-16 08:37:12,603,voice,TWR-15410,completed,0.0,2025-03-16,8,1
1b8de0af-63b6-4fa6-b260-86eb0704d367,001-297-923-6477,228.494.5714x19271,2025-02-09 01:01:09,2025-02-09 01:38:35,2246,SMS,TWR-51320,completed,0.0,2025-02-09,1,1
46038771-bc37-4c61-894c-f9594d7e7c82,(734)497-4476,521-464-0841,2025-03-13 20:51:28,2025-03-13 21:38:35,2827,SMS,TWR-60346,completed,0.0,2025-03-13,20,0
7bdb7a48-d5f2-41e0-9de2-f0bc6b87797d,(955)445-9785,001-900-789-1717x02399,2025-01-07 16:04:37,2025-01-07 16:54:19,2982,voice,TWR-51808,completed,0.0,2025-01-07,16,0
fea7fc1d-39ff-415e-aa1a-8fa0f072856f,679-993-3503x23926,001-314-467-4969x0155,2025-03-23 00:00:22,2025-03-23 00:19:40,1158,voice,TWR-93103,completed,0.0,2025-03-23,0,1
fd7106e0-229c-4c08-b0fa-544891316f73,943-539-2752,560-979-5167x76926,2025-02-01 17:09:12,2025-02-01 17:24:02,890,voice,TWR-91336,completed,0.0,2025-02-01,17,1
897fe483-f05d-4632-842d-dbc4ad88a598,001-713-835-8968x43262,+1-775-460-5265x160,2025-04-29 05:43:22,2025-04-29 06:35:35,3133,SMS,TWR-51135,completed,0.0,2025-04-29,5,0
dca62f9f-b04f-4197-9ea5-e32561a1a3f4,2453065907,6288331292,2025-01-25 19:07:54,2025-01-25 19:59:17,3083,SMS,TWR-16651,completed,0.0,2025-01-25,19,1
00bf4244-b66c-4526-b287-bedbe422df91,382-885-0079x416,001-751-476-1153x1102,2025-05-19 07:33:24,2025-05-19 07:41:06,462,voice,TWR-87305,completed,0.0,2025-05-19,7,0
11138093-1a2e-48a0-9e39-a0c7efa9f218,750.450.4950x89448,+1-628-540-0524x815,2025-05-03 07:18:13,2025-05-03 07:44:17,1564,voice,TWR-65014,completed,0.0,2025-05-03,7,1
d8f95e88-9696-401b-990f-72a947563d3c,001-403-877-3079x259,462-485-5158x6356,2025-05-13 02:02:32,2025-05-13 03:01:44,3552,voice,TWR-74145,completed,0.0,2025-05-13,2,0
47d47a13-829e-4dd9-9114-d46aa0e69582,(489)690-9149x7137,(995)860-9059x19067,2025-01-11 05:16:11,2025-01-11 05:53:11,2220,voice,TWR-56167,failed,0.0,2025-01-11,5,1
2dae809f-28b3-415b-a9dc-b58879bedb81,+1-510-641-3011,951.961.0594,2025-04-03 20:21:23,2025-04-03 20:45:13,1430,voice,TWR-04460,completed,0.0,2025-04-03,20,0
a5eb5fea-6ab5-4d36-9675-1ca53c68f213,904.565.1144x5667,791.904.4266x4612,2025-04-20 03:17:16,2025-04-20 04:00:28,2592,SMS,TWR-38175,completed,0.0,2025-04-20,3,1
ac665d6d-63bf-46f5-9a3b-d4ab28cc3b64,001-919-895-6452x1572,273-677-6872,2025-04-27 18:32:58,2025-04-27 19:06:44,2026,SMS,TWR-95974,completed,0.0,2025-04-27,18,1
15beb511-100d-4cbd-ab88-e231a111fd08,826-629-6347x869,+1-543-982-2340,2025-05-15 05:29:43,2025-05-15 06:05:04,2121,data,TWR-31530,completed,1.612646324186208,2025-05-15,5,0
216e5253-425d-4ab1-94bf-2d0dcb91a1c6,552-216-6148,001-715-770-7224x22342,2025-03-24 15:12:29,2025-03-24 15:41:05,1716,voice,TWR-54438,completed,0.0,2025-03-24,15,0
b8a376d0-98df-4a8b-b447-a2708bf18017,001-635-867-7546,(620)276-3333,2025-01-11 15:18:26,2025-01-11 16:11:30,3184,voice,TWR-49790,completed,0.0,2025-01-11,15,1
cb7e6062-ff02-41a0-907a-408f11c576be,001-654-891-8831,705.358.2302,2025-05-01 10:45:22,2025-05-01 11:18:08,1966,SMS,TWR-70447,completed,0.0,2025-05-01,10,0
58615ca0-0e67-476d-9339-f7856bc0c6e5,+1-860-307-4792x97539,307-735-7366,2025-02-15 19:55:04,2025-02-15 20:22:09,1625,voice,TWR-06492,completed,0.0,2025-02-15,19,1
e8c8bab6-6789-46bf-b8a6-d8e10ff52718,655-453-2040x254,+1-903-625-0029x4709,2025-01-21 16:50:45,2025-01-21 17:11:10,1225,SMS,TWR-48006,completed,0.0,2025-01-21,16,0
41f7ff02-6538-41c8-bf49-0f967da9a5cd,(971)590-8171x21337,+1-459-710-3132x54560,2025-03-19 21:07:04,2025-03-19 21:07:19,15,voice,TWR-67307,completed,0.0,2025-03-19,21,0
02d09270-fa63-48b9-b669-cd26d83ce6b3,4154554296,+1-355-799-0122,2025-01-09 07:40:48,2025-01-09 07:57:15,987,voice,TWR-04268,completed,0.0,2025-01-09,7,0
6aca6ca9-a19d-4e3c-a0c1-4e07704767f6,001-352-486-3811x7590,(211)730-8543,2025-03-31 02:11:09,2025-03-31 02:34:29,1400,voice,TWR-89009,completed,0.0,2025-03-31,2,0
a182cad6-1012-4660-89b4-6eaf854ce3c4,(864)214-8004,899-593-7917,2025-05-08 12:00:16,2025-05-08 12:23:41,1405,SMS,TWR-55314,completed,0.0,2025-05-08,12,0
6061aa13-49dc-4546-8b30-931fffc3627e,394.574.3690,001-623-899-5614,2025-04-15 21:48:06,2025-04-15 21:59:40,694,voice,TWR-13863,completed,0.0,2025-04-15,21,0
cf3ed276-7ee9-4bb2-8d25-f7e7415e2c77,001-513-711-9306x7536,(409)892-7402x450,2025-04-20 00:56:40,2025-04-20 01:52:38,3358,voice,TWR-49347,completed,0.0,2025-04-20,0,1
d6b71a93-3a91-49cf-a333-8b80a5383803,001-733-474-7889x5451,790.809.2120x47144,2025-01-30 15:46:44,2025-01-30 16:15:12,1708,SMS,TWR-21916,completed,0.0,2025-01-30,15,0
8e9f2b46-1e13-4926-8ca3-fe5969a78e04,884.433.9365,001-968-818-2663,2025-02-14 12:57:44,2025-02-14 13:48:04,3020,SMS,TWR-17158,completed,0.0,2025-02-14,12,0
51fea7a9-a3a6-4c05-a96c-1d1fd31eabb6,001-557-505-4676x65796,632-792-7953x84254,2025-03-29 23:15:42,2025-03-29 23:44:36,1734,voice,TWR-69596,completed,0.0,2025-03-29,23,1
2474a4f3-fbf3-41fc-b573-b3ea99c28f03,530.361.8912x29665,(286)459-0503x82801,2025-01-14 20:56:11,2025-01-14 21:05:22,551,data,TWR-00174,failed,9.712466146284736,2025-01-14,20,0
6ebcb4bc-2cdc-42e0-8347-44a848953d17,+1-826-334-6448x785,720.687.1581x84677,2025-02-05 03:28:34,2025-02-05 03:33:19,285,voice,TWR-62852,failed,0.0,2025-02-05,3,0
ee9f785d-af3f-4b4e-9f24-f3060f18d59d,(255)544-7593,(892)493-4701,2025-02-18 04:25:46,2025-02-18 04:32:05,379,voice,TWR-11029,completed,0.0,2025-02-18,4,0
8dd310bf-b672-4988-ab87-94e58cd50238,+1-894-955-8380x67912,001-774-518-2197,2025-04-09 23:53:40,2025-04-10 00:22:50,1750,SMS,TWR-61525,completed,0.0,2025-04-09,23,0
91bd3800-7fab-49ab-9535-a2a74180c48d,001-248-974-3997x39199,731-204-2236x9538,2025-04-02 22:07:06,2025-04-02 22:55:02,2876,data,TWR-24644,completed,3.780324119437701,2025-04-02,22,0
be943b60-f9f7-4118-8920-cd5655e950e9,(698)417-2785x80128,537.612.7759x46500,2025-05-10 18:20:15,2025-05-10 19:08:18,2883,data,TWR-10938,completed,9.262884929227644,2025-05-10,18,1
d62d0453-2fd7-4903-8f30-8766ddd00e42,616.913.8203x6814,001-724-477-5203x561,2025-01-04 03:57:40,2025-01-04 04:01:33,233,voice,TWR-81272,completed,0.0,2025-01-04,3,1
338d7713-4873-49d6-b2fe-6795783f16c5,927.896.7661,667-807-9919,2025-04-23 18:36:36,2025-04-23 19:32:48,3372,SMS,TWR-58578,completed,0.0,2025-04-23,18,0
10a0dfe9-5d12-42f5-8638-950866de4228,(286)286-5227,453.615.8719,2025-01-03 10:22:20,2025-01-03 10:49:10,1610,SMS,TWR-63819,completed,0.0,2025-01-03,10,0
85424c3e-42f8-445b-8f9a-d1a8beb3ae1e,+1-628-600-0046x169,(840)250-3775,2025-01-08 21:39:30,2025-01-08 21:53:54,864,voice,TWR-22370,completed,0.0,2025-01-08,21,0
efbfd534-5002-4033-90c7-587b622319ca,276.812.4807,8528293925,2025-02-06 10:48:18,2025-02-06 10:48:59,41,SMS,TWR-32078,completed,0.0,2025-02-06,10,0
06095fd6-9376-4ee1-9a4e-887b604158bc,001-840-699-8921,428.982.2387,2025-03-11 07:29:41,2025-03-11 08:18:43,2942,voice,TWR-23790,completed,0.0,2025-03-11,7,0
77d3246d-5a0f-4550-8a7e-93c0ffe0adbc,+1-755-242-3623x151,735-457-3492x202,2025-04-02 01:13:25,2025-04-02 02:05:21,3116,SMS,TWR-47238,completed,0.0,2025-04-02,1,0
1267ebb7-0707-44ce-810d-fafa18dbbec6,2966385481,(779)837-3445,2025-01-29 02:44:04,2025-01-29 03:42:55,3531,data,TWR-68827,completed,6.106806338343695,2025-01-29,2,0
b34a5358-f2b6-4173-959d-f5999dc32f0a,+1-827-811-8753x66545,268-664-7945x7640,2025-04-13 21:59:39,2025-04-13 22:50:47,3068,SMS,TWR-00648,completed,0.0,2025-04-13,21,1
82983cf2-8f4c-40a8-989a-a8533b4f2145,+1-977-399-4033,333.405.7251x58842,2025-05-11 16:59:31,2025-05-11 17:48:37,2946,voice,TWR-30942,completed,0.0,2025-05-11,16,1
1a7894d0-238f-4464-b9a1-1151d5ac1a84,001-860-266-8967x2440,001-497-338-2244x22156,2025-01-05 01:01:16,2025-01-05 01:04:22,186,voice,TWR-98144,completed,0.0,2025-01-05,1,1
4c8812c1-636c-4532-8b92-67696f252299,643-542-8640,+1-288-721-4260,2025-04-15 14:31:10,2025-04-15 14:50:31,1161,SMS,TWR-35025,completed,0.0,2025-04-15,14,0
f3df588d-3c29-415d-918f-d2aa16a0a06a,(597)278-8267,001-342-491-0285x769,2025-01-29 18:50:51,2025-01-29 19:21:25,1834,voice,TWR-36690,failed,0.0,2025-01-29,18,0
b211f613-4e98-47b2-bc7e-496196d40d1b,412-509-6631x585,001-732-599-8851x357,2025-04-12 11:14:35,2025-04-12 12:05:46,3071,SMS,TWR-08635,completed,0.0,2025-04-12,11,1
cc29cc00-2488-461f-9292-df7e2ba01df1,9022183056,(272)718-0738,2025-03-11 06:27:47,2025-03-11 07:24:19,3392,voice,TWR-61248,failed,0.0,2025-03-11,6,0
835d50c3-e61e-4593-afb5-9f5259aa5701,383.502.3446x58634,650.595.8315,2025-05-19 02:57:35,2025-05-19 03:15:42,1087,SMS,TWR-46793,failed,0.0,2025-05-19,2,0
dc393104-f0eb-45ed-b883-91827c18a675,(634)564-4942x6164,567-425-6964x83895,2025-03-20 03:06:28,2025-03-20 03:25:04,1116,SMS,TWR-13243,completed,0.0,2025-03-20,3,0
bd3adaf8-968a-4448-b3b2-3937ca358c7f,780.465.2267,001-748-529-1891x42354,2025-01-16 15:21:53,2025-01-16 16:02:25,2432,voice,TWR-47663,completed,0.0,2025-01-16,15,0
6ee72f88-1f70-4522-8cd3-1d691d32aeca,(460)751-3885,001-351-226-7516x525,2025-01-05 07:03:19,2025-01-05 07:15:22,723,SMS,TWR-49232,completed,0.0,2025-01-05,7,1
b68deac9-1952-4190-8071-ada75bf53c56,4775558132,5987276262,2025-02-04 16:06:34,2025-02-04 16:57:59,3085,voice,TWR-16484,completed,0.0,2025-02-04,16,0
e1ec2f40-4713-4a08-8d89-e60c21f1b0ee,001-438-437-3631,722.364.1619x2686,2025-01-04 08:58:01,2025-01-04 08:59:53,112,voice,TWR-94956,completed,0.0,2025-01-04,8,1
1b4ad752-de46-4097-b56a-40c1ed01a884,001-833-736-3583x3804,001-648-556-1151x61407,2025-04-17 04:57:20,2025-04-17 05:26:38,1758,SMS,TWR-38997,completed,0.0,2025-04-17,4,0
079e9323-e7c5-4369-893f-92851716b0f5,297-839-8190x12824,(541)705-9100,2025-05-11 18:10:42,2025-05-11 19:08:20,3458,SMS,TWR-55942,completed,0.0,2025-05-11,18,1
be4cadda-f135-4a58-9eb8-ba2a7b0a8e6b,(957)579-6708x08042,001-631-265-9689x7273,2025-05-05 03:44:04,2025-05-05 03:47:19,195,voice,TWR-53520,completed,0.0,2025-05-05,3,0
cacf93b0-de95-48c8-a593-b8918cbc7e26,001-998-577-4542x1032,339.335.3773x90503,2025-01-23 05:54:52,2025-01-23 05:57:21,149,voice,TWR-46848,completed,0.0,2025-01-23,5,0
2310fbf4-d756-411d-a988-66708d65e890,563.437.7953x45378,683.946.8739x20526,2025-02-22 13:33:22,2025-02-22 14:03:17,1795,SMS,TWR-95321,completed,0.0,2025-02-22,13,1
7e1c8575-5cff-4f4d-8a33-7085ccdb1e2b,279.788.4787,(213)391-0665,2025-01-20 15:26:28,2025-01-20 15:35:26,538,SMS,TWR-13977,completed,0.0,2025-01-20,15,0
c14a85b0-9ea2-48bc-b418-3b656177ffd9,(893)972-8545x5453,641.421.3041,2025-01-13 08:39:26,2025-01-13 09:30:47,3081,voice,TWR-14110,completed,0.0,2025-01-13,8,0
c05bbe89-fa89-4748-85eb-fd1b848a7244,+1-754-782-6040x4826,+1-684-414-2435,2025-05-05 00:56:22,2025-05-05 01:19:28,1386,SMS,TWR-13434,completed,0.0,2025-05-05,0,0
8236465e-ff1b-4086-9e4a-8df3dc0c6f3e,001-779-974-3571,652.403.3265,2025-01-05 19:16:25,2025-01-05 19:45:24,1739,SMS,TWR-02684,completed,0.0,2025-01-05,19,1
b1130c90-7cf7-4a08-927c-010a912dbeb4,+1-519-934-4790x56602,001-405-863-6739x9326,2025-01-16 14:39:19,2025-01-16 15:36:27,3428,SMS,TWR-17691,completed,0.0,2025-01-16,14,0
3de7f1a0-29b9-4b0d-b744-e598b784d74d,+1-347-273-4738x6755,271.463.7066x834,2025-03-09 04:19:22,2025-03-09 05:09:33,3011,voice,TWR-80152,completed,0.0,2025-03-09,4,1
f1fbc3c1-6731-44fd-a19b-e98fe0985d20,+1-571-222-0652x06342,+1-473-639-3874x14972,2025-01-26 23:29:21,2025-01-27 00:19:08,2987,data,TWR-21377,completed,2.3971660517851774,2025-01-26,23,1
6e2d3ab4-ca2e-44cd-affe-2127ac03426f,+1-634-642-9146x1017,001-833-979-7819,2025-03-24 15:02:25,2025-03-24 15:38:10,2145,voice,TWR-85662,completed,0.0,2025-03-24,15,0
1f219dc2-cbb6-4e1a-a339-b8427b8fbfe8,765.630.2081x44299,001-647-296-1635x347,2025-03-11 07:00:24,2025-03-11 07:48:21,2877,voice,TWR-79432,completed,0.0,2025-03-11,7,0
861e5a9b-af3c-4dd5-b11c-48d75cc5a25c,001-458-315-4513x23609,(402)696-2461x3803,2025-05-18 03:05:13,2025-05-18 03:47:32,2539,SMS,TWR-15914,completed,0.0,2025-05-18,3,1
6af65415-03e6-4b4b-87d6-cd7e8ea73b43,4445941582,798.244.9553,2025-04-07 05:53:41,2025-04-07 06:31:24,2263,voice,TWR-17121,completed,0.0,2025-04-07,5,0
d609d1d7-73d0-45fc-ab7f-f5bcf9d76d91,001-225-408-8636x45529,407-795-1328x1807,2025-04-25 11:32:51,2025-04-25 12:30:19,3448,voice,TWR-19607,completed,0.0,2025-04-25,11,0
34f8c8b3-4e7f-438c-b852-23dcca88b14a,001-489-689-9838,3467469852,2025-04-20 03:02:24,2025-04-20 03:53:30,3066,voice,TWR-12307,completed,0.0,2025-04-20,3,1
0199b21a-7b1b-4da8-ae3f-c7d7b3bcd642,+1-934-805-4151,(905)414-3802,2025-02-12 22:48:12,2025-02-12 23:20:28,1936,voice,TWR-35382,completed,0.0,2025-02-12,22,0
da4c8d56-7a34-4c24-8c47-0871eb39ccf2,996.235.7495x000,7712637761,2025-04-12 00:08:16,2025-04-12 00:57:39,2963,voice,TWR-41380,completed,0.0,2025-04-12,0,1
165e5bdd-85d3-4c6b-bd73-b14cb2d29593,724.363.4962,537-844-9857x274,2025-01-01 22:17:16,2025-01-01 22:55:02,2266,voice,TWR-47794,completed,0.0,2025-01-01,22,0
bd5827fe-0cbf-491c-8fed-1074dcebba5b,001-773-516-2801x47733,001-688-666-1706x14643,2025-03-15 07:30:07,2025-03-15 07:51:21,1274,voice,TWR-99869,completed,0.0,2025-03-15,7,1
72ac5ea8-4249-4e5b-b7bb-427420dbad47,001-344-236-4726x271,(958)397-5011,2025-05-21 20:28:57,2025-05-21 21:16:42,2865,SMS,TWR-33102,completed,0.0,2025-05-21,20,0
07c2439a-a951-4b87-9533-b689b1428612,212-622-1173,(474)249-9810,2025-04-11 20:46:50,2025-04-11 21:16:14,1764,SMS,TWR-45442,failed,0.0,2025-04-11,20,0
ab59a614-f22e-4259-8e68-a356a16b3276,+1-531-645-4451,349.820.9208x898,2025-02-18 06:48:14,2025-02-18 06:54:18,364,voice,TWR-82709,completed,0.0,2025-02-18,6,0
de4264fa-768c-432f-ba6d-ab1912fe7fcf,(259)248-3485x32041,688.995.3823x51753,2025-03-05 01:48:13,2025-03-05 02:06:20,1087,data,TWR-54662,completed,3.6203060158126394,2025-03-05,1,0
e47bc1a1-a859-4aa5-9a90-ba234f7b41a7,(458)897-5912x6578,848-585-0774,2025-03-17 01:05:45,2025-03-17 01:39:47,2042,SMS,TWR-33201,completed,0.0,2025-03-17,1,0
0c0890cd-0b41-4e11-b463-bbab1324b1f7,(730)202-1253x728,9726424590,2025-05-02 11:35:26,2025-05-02 11:38:30,184,voice,TWR-48574,completed,0.0,2025-05-02,11,0
91a9d319-cab6-4eca-8a9e-b33f62fd8a94,+1-807-872-9804x40378,(405)974-1617,2025-05-15 03:33:47,2025-05-15 04:15:16,2489,voice,TWR-25010,completed,0.0,2025-05-15,3,0
8ba93e8a-8e11-4859-9d31-857fb9cda9f3,+1-556-975-2172x777,601.233.5625,2025-03-27 22:54:43,2025-03-27 23:49:05,3262,SMS,TWR-48542,completed,0.0,2025-03-27,22,0
433684af-3eb3-400d-91d3-8d9674c89d30,(259)876-2115x96009,001-409-684-9123,2025-01-25 08:06:43,2025-01-25 08:20:06,803,voice,TWR-50517,failed,0.0,2025-01-25,8,1
4f78599a-100a-4655-b314-5f4bbb53adcb,(920)230-8519x718,001-422-896-8476x934,2025-03-24 01:22:07,2025-03-24 02:17:56,3349,voice,TWR-70875,completed,0.0,2025-03-24,1,0
98bc114c-5589-4d35-84e6-3c4fdfdfa7a1,(360)826-9353x897,464.439.2090x120,2025-02-01 06:05:57,2025-02-01 06:56:59,3062,voice,TWR-76287,failed,0.0,2025-02-01,6,1
792a26da-3be0-4233-9bbc-faffd33e624b,+1-393-551-8841x65343,551-977-7827,2025-02-24 05:57:05,2025-02-24 06:48:47,3102,data,TWR-57764,completed,18.470841578683345,2025-02-24,5,0
5895b6e5-834d-45d1-82ab-c7a91c90fb67,+1-763-837-5874x1479,(372)925-4041,2025-03-19 19:06:33,2025-03-19 19:22:30,957,data,TWR-23401,completed,4.362551370777313,2025-03-19,19,0
